   0.100000E+01   0.221698E+00
   0.101042E+01   0.221579E+00
   0.102083E+01   0.226260E+00
   0.103125E+01   0.232559E+00
   0.104167E+01   0.230509E+00
   0.105208E+01   0.215818E+00
   0.106250E+01   0.195542E+00
   0.107292E+01   0.179612E+00
   0.108333E+01   0.169212E+00
   0.109375E+01   0.156656E+00
   0.110417E+01   0.135648E+00
   0.111458E+01   0.107500E+00
   0.112500E+01   0.766249E-01
   0.113542E+01   0.451896E-01
   0.114583E+01   0.170215E-01
   0.115625E+01   0.391822E-02
   0.116667E+01   0.197949E-01
   0.117708E+01   0.641866E-01
   0.118750E+01   0.115524E+00
   0.119792E+01   0.146758E+00
   0.120833E+01   0.148336E+00
   0.121875E+01   0.132598E+00
   0.122917E+01   0.116152E+00
   0.123958E+01   0.103768E+00
   0.125000E+01   0.925185E-01
   0.126042E+01   0.854170E-01
   0.127083E+01   0.912393E-01
   0.128125E+01   0.109348E+00
   0.129167E+01   0.123290E+00
   0.130208E+01   0.117443E+00
   0.131250E+01   0.980610E-01
   0.132292E+01   0.897206E-01
   0.133333E+01   0.107787E+00
   0.134375E+01   0.139408E+00
   0.135417E+01   0.156723E+00
   0.136458E+01   0.146697E+00
   0.137500E+01   0.122479E+00
   0.138542E+01   0.105501E+00
   0.139583E+01   0.102645E+00
   0.140625E+01   0.104605E+00
   0.141667E+01   0.101722E+00
   0.142708E+01   0.937724E-01
   0.143750E+01   0.835101E-01
   0.144792E+01   0.678384E-01
   0.145833E+01   0.416436E-01
   0.146875E+01   0.901921E-02
   0.147917E+01  -0.148270E-01
   0.148958E+01  -0.154190E-01
   0.150000E+01   0.857013E-02
   0.151042E+01   0.450955E-01
   0.152083E+01   0.783350E-01
   0.153125E+01   0.972513E-01
   0.154167E+01   0.981241E-01
   0.155208E+01   0.839636E-01
   0.156250E+01   0.626497E-01
   0.157292E+01   0.420122E-01
   0.158333E+01   0.233266E-01
   0.159375E+01   0.397838E-03
   0.160417E+01  -0.322925E-01
   0.161458E+01  -0.701725E-01
   0.162500E+01  -0.992790E-01
   0.163542E+01  -0.107480E+00
   0.164583E+01  -0.942058E-01
   0.165625E+01  -0.688472E-01
   0.166667E+01  -0.414678E-01
   0.167708E+01  -0.167929E-01
   0.168750E+01   0.401362E-02
   0.169792E+01   0.190965E-01
   0.170833E+01   0.252451E-01
   0.171875E+01   0.207685E-01
   0.172917E+01   0.842696E-02
   0.173958E+01  -0.356888E-02
   0.175000E+01  -0.365425E-02
   0.176042E+01   0.165721E-01
   0.177083E+01   0.539768E-01
   0.178125E+01   0.923827E-01
   0.179167E+01   0.113925E+00
   0.180208E+01   0.115076E+00
   0.181250E+01   0.109544E+00
   0.182292E+01   0.112170E+00
   0.183333E+01   0.121071E+00
   0.184375E+01   0.120172E+00
   0.185417E+01   0.100646E+00
   0.186458E+01   0.752714E-01
   0.187500E+01   0.667471E-01
   0.188542E+01   0.828397E-01
   0.189583E+01   0.107778E+00
   0.190625E+01   0.119276E+00
   0.191667E+01   0.109946E+00
   0.192708E+01   0.895796E-01
   0.193750E+01   0.708639E-01
   0.194792E+01   0.591670E-01
   0.195833E+01   0.553725E-01
   0.196875E+01   0.605023E-01
   0.197917E+01   0.722511E-01
   0.198958E+01   0.813042E-01
   0.200000E+01   0.788834E-01
   0.201042E+01   0.685745E-01
   0.202083E+01   0.638375E-01
   0.203125E+01   0.700812E-01
   0.204167E+01   0.744965E-01
   0.205208E+01   0.607464E-01
   0.206250E+01   0.321721E-01
   0.207292E+01   0.118208E-01
   0.208333E+01   0.155166E-01
   0.209375E+01   0.311354E-01
   0.210417E+01   0.323420E-01
   0.211458E+01   0.111764E-01
   0.212500E+01  -0.114603E-01
   0.213542E+01  -0.108245E-01
   0.214583E+01   0.130269E-01
   0.215625E+01   0.382749E-01
   0.216667E+01   0.494449E-01
   0.217708E+01   0.530953E-01
   0.218750E+01   0.635533E-01
   0.219792E+01   0.820131E-01
   0.220833E+01   0.978559E-01
   0.221875E+01   0.106734E+00
   0.222917E+01   0.116203E+00
   0.223958E+01   0.129868E+00
   0.225000E+01   0.134741E+00
   0.226042E+01   0.113902E+00
   0.227083E+01   0.701874E-01
   0.228125E+01   0.281735E-01
   0.229167E+01   0.897189E-02
   0.230208E+01   0.901976E-02
   0.231250E+01   0.957042E-02
   0.232292E+01   0.316212E-02
   0.233333E+01   0.170497E-02
   0.234375E+01   0.168725E-01
   0.235417E+01   0.408998E-01
   0.236458E+01   0.544448E-01
   0.237500E+01   0.506049E-01
   0.238542E+01   0.427525E-01
   0.239583E+01   0.465558E-01
   0.240625E+01   0.613222E-01
   0.241667E+01   0.750190E-01
   0.242708E+01   0.839014E-01
   0.243750E+01   0.981751E-01
   0.244792E+01   0.125672E+00
   0.245833E+01   0.156590E+00
   0.246875E+01   0.171226E+00
   0.247917E+01   0.161648E+00
   0.248958E+01   0.139692E+00
   0.250000E+01   0.121760E+00
   0.251042E+01   0.110501E+00
   0.252083E+01   0.954498E-01
   0.253125E+01   0.690589E-01
   0.254167E+01   0.364149E-01
   0.255208E+01   0.822777E-02
   0.256250E+01  -0.110859E-01
   0.257292E+01  -0.252338E-01
   0.258333E+01  -0.394692E-01
   0.259375E+01  -0.576455E-01
   0.260417E+01  -0.854380E-01
   0.261458E+01  -0.129925E+00
   0.262500E+01  -0.190674E+00
   0.263542E+01  -0.253112E+00
   0.264583E+01  -0.296744E+00
   0.265625E+01  -0.312774E+00
   0.266667E+01  -0.311224E+00
   0.267708E+01  -0.308051E+00
   0.268750E+01  -0.306719E+00
   0.269792E+01  -0.295898E+00
   0.270833E+01  -0.265464E+00
   0.271875E+01  -0.220907E+00
   0.272917E+01  -0.179282E+00
   0.273958E+01  -0.152852E+00
   0.275000E+01  -0.140484E+00
   0.276042E+01  -0.135144E+00
   0.277083E+01  -0.135435E+00
   0.278125E+01  -0.146299E+00
   0.279167E+01  -0.170007E+00
   0.280208E+01  -0.200919E+00
   0.281250E+01  -0.230516E+00
   0.282292E+01  -0.254598E+00
   0.283333E+01  -0.272550E+00
   0.284375E+01  -0.281055E+00
   0.285417E+01  -0.272950E+00
   0.286458E+01  -0.244537E+00
   0.287500E+01  -0.202167E+00
   0.288542E+01  -0.159299E+00
   0.289583E+01  -0.127423E+00
   0.290625E+01  -0.110973E+00
   0.291667E+01  -0.109170E+00
   0.292708E+01  -0.118013E+00
   0.293750E+01  -0.128454E+00
   0.294792E+01  -0.127027E+00
   0.295833E+01  -0.105225E+00
   0.296875E+01  -0.706510E-01
   0.297917E+01  -0.448170E-01
   0.298958E+01  -0.449525E-01
   0.300000E+01  -0.675022E-01
   0.301042E+01  -0.922492E-01
   0.302083E+01  -0.103293E+00
   0.303125E+01  -0.103158E+00
   0.304167E+01  -0.104768E+00
   0.305208E+01  -0.112878E+00
   0.306250E+01  -0.118430E+00
   0.307292E+01  -0.111754E+00
   0.308333E+01  -0.968420E-01
   0.309375E+01  -0.887086E-01
   0.310417E+01  -0.975229E-01
   0.311458E+01  -0.118067E+00
   0.312500E+01  -0.134527E+00
   0.313542E+01  -0.133039E+00
   0.314583E+01  -0.109975E+00
   0.315625E+01  -0.729610E-01
   0.316667E+01  -0.374656E-01
   0.317708E+01  -0.189591E-01
   0.318750E+01  -0.210241E-01
   0.319792E+01  -0.285589E-01
   0.320833E+01  -0.179775E-01
   0.321875E+01   0.196580E-01
   0.322917E+01   0.659236E-01
   0.323958E+01   0.903025E-01
   0.325000E+01   0.801608E-01
   0.326042E+01   0.525050E-01
   0.327083E+01   0.340912E-01
   0.328125E+01   0.338782E-01
   0.329167E+01   0.400798E-01
   0.330208E+01   0.419809E-01
   0.331250E+01   0.456952E-01
   0.332292E+01   0.635423E-01
   0.333333E+01   0.935841E-01
   0.334375E+01   0.118681E+00
   0.335417E+01   0.126431E+00
   0.336458E+01   0.122018E+00
   0.337500E+01   0.116703E+00
   0.338542E+01   0.109676E+00
   0.339583E+01   0.907619E-01
   0.340625E+01   0.609179E-01
   0.341667E+01   0.399380E-01
   0.342708E+01   0.463926E-01
   0.343750E+01   0.740803E-01
   0.344792E+01   0.972565E-01
   0.345833E+01   0.100379E+00
   0.346875E+01   0.949828E-01
   0.347917E+01   0.102138E+00
   0.348958E+01   0.123555E+00
   0.350000E+01   0.138826E+00
   0.351042E+01   0.131651E+00
   0.352083E+01   0.110512E+00
   0.353125E+01   0.977599E-01
   0.354167E+01   0.102355E+00
   0.355208E+01   0.110751E+00
   0.356250E+01   0.104845E+00
   0.357292E+01   0.821221E-01
   0.358333E+01   0.544372E-01
   0.359375E+01   0.317313E-01
   0.360417E+01   0.133397E-01
   0.361458E+01  -0.569539E-02
   0.362500E+01  -0.267293E-01
   0.363542E+01  -0.488891E-01
   0.364583E+01  -0.730838E-01
   0.365625E+01  -0.984473E-01
   0.366667E+01  -0.116091E+00
   0.367708E+01  -0.113749E+00
   0.368750E+01  -0.911422E-01
   0.369792E+01  -0.679832E-01
   0.370833E+01  -0.711210E-01
   0.371875E+01  -0.111203E+00
   0.372917E+01  -0.172473E+00
   0.373958E+01  -0.225463E+00
   0.375000E+01  -0.249081E+00
   0.376042E+01  -0.242343E+00
   0.377083E+01  -0.219892E+00
   0.378125E+01  -0.199536E+00
   0.379167E+01  -0.191574E+00
   0.380208E+01  -0.194226E+00
   0.381250E+01  -0.196435E+00
   0.382292E+01  -0.187380E+00
   0.383333E+01  -0.166676E+00
   0.384375E+01  -0.145765E+00
   0.385417E+01  -0.137679E+00
   0.386458E+01  -0.144631E+00
   0.387500E+01  -0.155872E+00
   0.388542E+01  -0.157244E+00
   0.389583E+01  -0.142145E+00
   0.390625E+01  -0.114762E+00
   0.391667E+01  -0.862322E-01
   0.392708E+01  -0.685567E-01
   0.393750E+01  -0.677953E-01
   0.394792E+01  -0.776785E-01
   0.395833E+01  -0.801981E-01
   0.396875E+01  -0.587468E-01
   0.397917E+01  -0.154119E-01
   0.398958E+01   0.268327E-01
   0.400000E+01   0.440956E-01
   0.401042E+01   0.346031E-01
   0.402083E+01   0.185341E-01
   0.403125E+01   0.142569E-01
   0.404167E+01   0.195578E-01
   0.405208E+01   0.204037E-01
   0.406250E+01   0.141895E-01
   0.407292E+01   0.153506E-01
   0.408333E+01   0.350547E-01
   0.409375E+01   0.628346E-01
   0.410417E+01   0.771763E-01
   0.411458E+01   0.735196E-01
   0.412500E+01   0.725092E-01
   0.413542E+01   0.946185E-01
   0.414583E+01   0.131205E+00
   0.415625E+01   0.149678E+00
   0.416667E+01   0.129714E+00
   0.417708E+01   0.886288E-01
   0.418750E+01   0.653140E-01
   0.419792E+01   0.799311E-01
   0.420833E+01   0.113708E+00
   0.421875E+01   0.129366E+00
   0.422917E+01   0.108121E+00
   0.423958E+01   0.643863E-01
   0.425000E+01   0.265772E-01
   0.426042E+01   0.793285E-02
   0.427083E+01  -0.218758E-02
   0.428125E+01  -0.207698E-01
   0.429167E+01  -0.488650E-01
   0.430208E+01  -0.692619E-01
   0.431250E+01  -0.667164E-01
   0.432292E+01  -0.483062E-01
   0.433333E+01  -0.395288E-01
   0.434375E+01  -0.570493E-01
   0.435417E+01  -0.870154E-01
   0.436458E+01  -0.960476E-01
   0.437500E+01  -0.670791E-01
   0.438542E+01  -0.208682E-01
   0.439583E+01   0.403472E-02
   0.440625E+01  -0.687160E-02
   0.441667E+01  -0.282188E-01
   0.442708E+01  -0.248030E-01
   0.443750E+01   0.694826E-02
   0.444792E+01   0.351904E-01
   0.445833E+01   0.307257E-01
   0.446875E+01   0.515027E-03
   0.447917E+01  -0.230983E-01
   0.448958E+01  -0.219964E-01
   0.450000E+01  -0.110613E-01
   0.451042E+01  -0.151076E-01
   0.452083E+01  -0.357981E-01
   0.453125E+01  -0.501610E-01
   0.454167E+01  -0.397758E-01
   0.455208E+01  -0.124322E-01
   0.456250E+01   0.825952E-02
   0.457292E+01   0.791815E-02
   0.458333E+01  -0.101963E-01
   0.459375E+01  -0.373416E-01
   0.460417E+01  -0.694301E-01
   0.461458E+01  -0.101662E+00
   0.462500E+01  -0.121186E+00
   0.463542E+01  -0.114922E+00
   0.464583E+01  -0.856431E-01
   0.465625E+01  -0.538147E-01
   0.466667E+01  -0.392444E-01
   0.467708E+01  -0.430441E-01
   0.468750E+01  -0.506561E-01
   0.469792E+01  -0.508052E-01
   0.470833E+01  -0.472669E-01
   0.471875E+01  -0.515640E-01
   0.472917E+01  -0.678586E-01
   0.473958E+01  -0.875794E-01
   0.475000E+01  -0.973223E-01
   0.476042E+01  -0.900845E-01
   0.477083E+01  -0.704962E-01
   0.478125E+01  -0.522506E-01
   0.479167E+01  -0.499563E-01
   0.480208E+01  -0.689685E-01
   0.481250E+01  -0.998989E-01
   0.482292E+01  -0.124351E+00
   0.483333E+01  -0.129399E+00
   0.484375E+01  -0.117779E+00
   0.485417E+01  -0.103447E+00
   0.486458E+01  -0.977055E-01
   0.487500E+01  -0.100826E+00
   0.488542E+01  -0.105859E+00
   0.489583E+01  -0.106836E+00
   0.490625E+01  -0.101976E+00
   0.491667E+01  -0.928543E-01
   0.492708E+01  -0.848997E-01
   0.493750E+01  -0.871330E-01
   0.494792E+01  -0.105136E+00
   0.495833E+01  -0.131525E+00
   0.496875E+01  -0.148116E+00
   0.497917E+01  -0.143314E+00
   0.498958E+01  -0.126502E+00
   0.500000E+01  -0.119530E+00
   0.501042E+01  -0.132257E+00
   0.502083E+01  -0.151367E+00
   0.503125E+01  -0.157106E+00
   0.504167E+01  -0.147097E+00
   0.505208E+01  -0.137115E+00
   0.506250E+01  -0.139366E+00
   0.507292E+01  -0.148367E+00
   0.508333E+01  -0.152329E+00
   0.509375E+01  -0.151398E+00
   0.510417E+01  -0.155307E+00
   0.511458E+01  -0.164726E+00
   0.512500E+01  -0.166569E+00
   0.513542E+01  -0.153981E+00
   0.514583E+01  -0.142822E+00
   0.515625E+01  -0.156019E+00
   0.516667E+01  -0.191124E+00
   0.517708E+01  -0.214989E+00
   0.518750E+01  -0.198876E+00
   0.519792E+01  -0.153600E+00
   0.520833E+01  -0.119675E+00
   0.521875E+01  -0.121886E+00
   0.522917E+01  -0.142372E+00
   0.523958E+01  -0.143648E+00
   0.525000E+01  -0.112194E+00
   0.526042E+01  -0.712482E-01
   0.527083E+01  -0.524489E-01
   0.528125E+01  -0.639377E-01
   0.529167E+01  -0.892737E-01
   0.530208E+01  -0.109821E+00
   0.531250E+01  -0.120098E+00
   0.532292E+01  -0.124297E+00
   0.533333E+01  -0.127818E+00
   0.534375E+01  -0.135847E+00
   0.535417E+01  -0.153340E+00
   0.536458E+01  -0.179148E+00
   0.537500E+01  -0.201924E+00
   0.538542E+01  -0.208390E+00
   0.539583E+01  -0.197004E+00
   0.540625E+01  -0.179108E+00
   0.541667E+01  -0.165262E+00
   0.542708E+01  -0.155752E+00
   0.543750E+01  -0.148308E+00
   0.544792E+01  -0.149443E+00
   0.545833E+01  -0.168436E+00
   0.546875E+01  -0.198878E+00
   0.547917E+01  -0.215739E+00
   0.548958E+01  -0.199466E+00
   0.550000E+01  -0.161133E+00
   0.551042E+01  -0.136048E+00
   0.552083E+01  -0.149950E+00
   0.553125E+01  -0.195598E+00
   0.554167E+01  -0.244205E+00
   0.555208E+01  -0.274288E+00
   0.556250E+01  -0.284730E+00
   0.557292E+01  -0.284874E+00
   0.558333E+01  -0.282368E+00
   0.559375E+01  -0.283079E+00
   0.560417E+01  -0.293412E+00
   0.561458E+01  -0.313519E+00
   0.562500E+01  -0.330745E+00
   0.563542E+01  -0.329324E+00
   0.564583E+01  -0.309600E+00
   0.565625E+01  -0.291021E+00
   0.566667E+01  -0.291028E+00
   0.567708E+01  -0.305262E+00
   0.568750E+01  -0.315371E+00
   0.569792E+01  -0.313818E+00
   0.570833E+01  -0.311173E+00
   0.571875E+01  -0.315984E+00
   0.572917E+01  -0.317501E+00
   0.573958E+01  -0.299330E+00
   0.575000E+01  -0.267567E+00
   0.576042E+01  -0.252179E+00
   0.577083E+01  -0.273627E+00
   0.578125E+01  -0.315488E+00
   0.579167E+01  -0.340450E+00
   0.580208E+01  -0.332222E+00
   0.581250E+01  -0.311398E+00
   0.582292E+01  -0.305825E+00
   0.583333E+01  -0.313807E+00
   0.584375E+01  -0.306584E+00
   0.585417E+01  -0.265649E+00
   0.586458E+01  -0.207581E+00
   0.587500E+01  -0.167400E+00
   0.588542E+01  -0.162932E+00
   0.589583E+01  -0.181422E+00
   0.590625E+01  -0.197778E+00
   0.591667E+01  -0.197915E+00
   0.592708E+01  -0.183806E+00
   0.593750E+01  -0.164531E+00
   0.594792E+01  -0.149394E+00
   0.595833E+01  -0.145951E+00
   0.596875E+01  -0.155705E+00
   0.597917E+01  -0.169145E+00
   0.598958E+01  -0.170785E+00
   0.600000E+01  -0.154162E+00
   0.601042E+01  -0.129828E+00
   0.602083E+01  -0.114246E+00
   0.603125E+01  -0.111590E+00
   0.604167E+01  -0.110772E+00
   0.605208E+01  -0.100574E+00
   0.606250E+01  -0.821789E-01
   0.607292E+01  -0.635836E-01
   0.608333E+01  -0.465292E-01
   0.609375E+01  -0.264138E-01
   0.610417E+01  -0.500974E-02
   0.611458E+01   0.518788E-02
   0.612500E+01  -0.419622E-02
   0.613542E+01  -0.212306E-01
   0.614583E+01  -0.204365E-01
   0.615625E+01   0.109804E-01
   0.616667E+01   0.575181E-01
   0.617708E+01   0.901580E-01
   0.618750E+01   0.955929E-01
   0.619792E+01   0.872927E-01
   0.620833E+01   0.878995E-01
   0.621875E+01   0.105124E+00
   0.622917E+01   0.127543E+00
   0.623958E+01   0.141040E+00
   0.625000E+01   0.144138E+00
   0.626042E+01   0.145855E+00
   0.627083E+01   0.152215E+00
   0.628125E+01   0.159082E+00
   0.629167E+01   0.158830E+00
   0.630208E+01   0.151411E+00
   0.631250E+01   0.146113E+00
   0.632292E+01   0.151500E+00
   0.633333E+01   0.164581E+00
   0.634375E+01   0.171788E+00
   0.635417E+01   0.162359E+00
   0.636458E+01   0.140705E+00
   0.637500E+01   0.123767E+00
   0.638542E+01   0.124517E+00
   0.639583E+01   0.138786E+00
   0.640625E+01   0.150550E+00
   0.641667E+01   0.150661E+00
   0.642708E+01   0.147941E+00
   0.643750E+01   0.159570E+00
   0.644792E+01   0.191639E+00
   0.645833E+01   0.232007E+00
   0.646875E+01   0.262369E+00
   0.647917E+01   0.274279E+00
   0.648958E+01   0.271867E+00
   0.650000E+01   0.262813E+00
   0.651042E+01   0.252263E+00
   0.652083E+01   0.245679E+00
   0.653125E+01   0.251201E+00
   0.654167E+01   0.273292E+00
   0.655208E+01   0.305034E+00
   0.656250E+01   0.331800E+00
   0.657292E+01   0.344751E+00
   0.658333E+01   0.348270E+00
   0.659375E+01   0.352553E+00
   0.660417E+01   0.361793E+00
   0.661458E+01   0.372891E+00
   0.662500E+01   0.383485E+00
   0.663542E+01   0.395134E+00
   0.664583E+01   0.406747E+00
   0.665625E+01   0.410204E+00
   0.666667E+01   0.398203E+00
   0.667708E+01   0.375362E+00
   0.668750E+01   0.356145E+00
   0.669792E+01   0.350338E+00
   0.670833E+01   0.355063E+00
   0.671875E+01   0.363767E+00
   0.672917E+01   0.377876E+00
   0.673958E+01   0.401984E+00
   0.675000E+01   0.428045E+00
   0.676042E+01   0.433722E+00
   0.677083E+01   0.404024E+00
   0.678125E+01   0.352042E+00
   0.679167E+01   0.310492E+00
   0.680208E+01   0.300298E+00
   0.681250E+01   0.311909E+00
   0.682292E+01   0.319996E+00
   0.683333E+01   0.311628E+00
   0.684375E+01   0.294279E+00
   0.685417E+01   0.279023E+00
   0.686458E+01   0.265302E+00
   0.687500E+01   0.246459E+00
   0.688542E+01   0.223906E+00
   0.689583E+01   0.207736E+00
   0.690625E+01   0.204089E+00
   0.691667E+01   0.209180E+00
   0.692708E+01   0.217927E+00
   0.693750E+01   0.231473E+00
   0.694792E+01   0.250231E+00
   0.695833E+01   0.264354E+00
   0.696875E+01   0.261574E+00
   0.697917E+01   0.246926E+00
   0.698958E+01   0.245502E+00
   0.700000E+01   0.276890E+00
   0.701042E+01   0.329545E+00
   0.702083E+01   0.369689E+00
   0.703125E+01   0.377386E+00
   0.704167E+01   0.365713E+00
   0.705208E+01   0.358590E+00
   0.706250E+01   0.356903E+00
   0.707292E+01   0.338929E+00
   0.708333E+01   0.295304E+00
   0.709375E+01   0.250452E+00
   0.710417E+01   0.237641E+00
   0.711458E+01   0.256710E+00
   0.712500E+01   0.270356E+00
   0.713542E+01   0.248135E+00
   0.714583E+01   0.205216E+00
   0.715625E+01   0.186413E+00
   0.716667E+01   0.213298E+00
   0.717708E+01   0.258576E+00
   0.718750E+01   0.278676E+00
   0.719792E+01   0.264381E+00
   0.720833E+01   0.248844E+00
   0.721875E+01   0.265928E+00
   0.722917E+01   0.310828E+00
   0.723958E+01   0.348244E+00
   0.725000E+01   0.353789E+00
   0.726042E+01   0.337631E+00
   0.727083E+01   0.326324E+00
   0.728125E+01   0.330308E+00
   0.729167E+01   0.336581E+00
   0.730208E+01   0.330207E+00
   0.731250E+01   0.313930E+00
   0.732292E+01   0.302805E+00
   0.733333E+01   0.304562E+00
   0.734375E+01   0.311503E+00
   0.735417E+01   0.311630E+00
   0.736458E+01   0.302955E+00
   0.737500E+01   0.294206E+00
   0.738542E+01   0.294072E+00
   0.739583E+01   0.302769E+00
   0.740625E+01   0.313289E+00
   0.741667E+01   0.317676E+00
   0.742708E+01   0.311349E+00
   0.743750E+01   0.294360E+00
   0.744792E+01   0.271300E+00
   0.745833E+01   0.249523E+00
   0.746875E+01   0.235186E+00
   0.747917E+01   0.230175E+00
   0.748958E+01   0.233521E+00
   0.750000E+01   0.245165E+00
   0.751042E+01   0.265557E+00
   0.752083E+01   0.290260E+00
   0.753125E+01   0.307635E+00
   0.754167E+01   0.306596E+00
   0.755208E+01   0.288066E+00
   0.756250E+01   0.266052E+00
   0.757292E+01   0.254307E+00
   0.758333E+01   0.252334E+00
   0.759375E+01   0.246871E+00
   0.760417E+01   0.227014E+00
   0.761458E+01   0.195088E+00
   0.762500E+01   0.161725E+00
   0.763542E+01   0.133755E+00
   0.764583E+01   0.111199E+00
   0.765625E+01   0.947229E-01
   0.766667E+01   0.894777E-01
   0.767708E+01   0.972044E-01
   0.768750E+01   0.107510E+00
   0.769792E+01   0.103480E+00
   0.770833E+01   0.782524E-01
   0.771875E+01   0.426399E-01
   0.772917E+01   0.135708E-01
   0.773958E+01  -0.250204E-02
   0.775000E+01  -0.110462E-01
   0.776042E+01  -0.164900E-01
   0.777083E+01  -0.152535E-01
   0.778125E+01  -0.529789E-02
   0.779167E+01   0.281950E-02
   0.780208E+01  -0.700258E-02
   0.781250E+01  -0.366468E-01
   0.782292E+01  -0.675502E-01
   0.783333E+01  -0.794216E-01
   0.784375E+01  -0.725547E-01
   0.785417E+01  -0.657798E-01
   0.786458E+01  -0.723245E-01
   0.787500E+01  -0.846985E-01
   0.788542E+01  -0.873939E-01
   0.789583E+01  -0.794078E-01
   0.790625E+01  -0.759125E-01
   0.791667E+01  -0.869377E-01
   0.792708E+01  -0.102076E+00
   0.793750E+01  -0.101916E+00
   0.794792E+01  -0.814018E-01
   0.795833E+01  -0.550573E-01
   0.796875E+01  -0.390396E-01
   0.797917E+01  -0.345309E-01
   0.798958E+01  -0.323757E-01
   0.800000E+01  -0.288561E-01
   0.801042E+01  -0.296709E-01
   0.802083E+01  -0.389684E-01
   0.803125E+01  -0.518183E-01
   0.804167E+01  -0.611005E-01
   0.805208E+01  -0.667489E-01
   0.806250E+01  -0.722167E-01
   0.807292E+01  -0.742474E-01
   0.808333E+01  -0.643948E-01
   0.809375E+01  -0.433629E-01
   0.810417E+01  -0.269199E-01
   0.811458E+01  -0.301561E-01
   0.812500E+01  -0.475175E-01
   0.813542E+01  -0.561527E-01
   0.814583E+01  -0.417633E-01
   0.815625E+01  -0.154420E-01
   0.816667E+01   0.671337E-04
   0.817708E+01  -0.284395E-02
   0.818750E+01  -0.108664E-01
   0.819792E+01  -0.105390E-01
   0.820833E+01  -0.606043E-02
   0.821875E+01  -0.103718E-01
   0.822917E+01  -0.233184E-01
   0.823958E+01  -0.284703E-01
   0.825000E+01  -0.139799E-01
   0.826042E+01   0.104639E-01
   0.827083E+01   0.233904E-01
   0.828125E+01   0.150205E-01
   0.829167E+01  -0.568556E-02
   0.830208E+01  -0.267758E-01
   0.831250E+01  -0.476239E-01
